registration_no,name,latest_class,lane1_starts,lane1_wins,lane1_top3,lane1_out_top3,lane1_win_rate,lane1_miss_win_rate,lane1_top3_rate,lane1_out_top3_rate,win_rate_wilson_low,top3_rate_wilson_low,miss_win_rate_wilson_low,out_top3_rate_wilson_low,win_rate_wilson_high,top3_rate_wilson_high,teppan_score,tobi_score,manshu_when_lane1_missed,manshu_rate_when_lane1_missed,avg_payout_when_lane1_missed,avg_payout_when_lane1_out_top3,avg_national_win_rate,avg_local_win_rate,avg_st,avg_motor_quinella_rate,avg_exhibition_rank,main_venues
5140,吉田彩乃,B1,10,2,7,3,0.2,0.8,0.7,0.3,0.056681,0.396773,0.490157,0.107789,0.509843,0.892211,0.175713,0.356328,2,0.25,6910.0,4690.0,4.618,2.92,,30.994,2.1,浜名湖 / 多摩川 / 徳山
5296,永田 楽,B1,10,4,4,6,0.4,0.6,0.4,0.6,0.168178,0.168178,0.31267,0.31267,0.68733,0.68733,0.168178,0.31267,2,0.333333,8088.3,8088.3,3.471,2.854,,38.209,2.0,常滑 / 浜名湖 / 尼崎
3551,藤田美代,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,2,0.285714,19790.0,26194.0,3.521,4.588,,27.46,2.7,多摩川 / 児島 / 常滑
3787,天野 誠,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,1,0.142857,6265.7,8068.0,3.74,3.521,,31.882,4.5,児島 / 蒲郡 / 多摩川
4491,田中 堅,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,2,0.285714,9940.0,12602.0,4.376,5.141,,34.201,4.1,桐生 / 江戸川 / 津
4747,山戸信二,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,1,0.142857,4891.4,3088.0,3.887,3.003,,39.583,3.3,丸亀 / 大村 / 福岡
4803,飯田庄吾,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,4,0.571429,15137.1,16866.0,3.847,2.643,,35.672,2.6,尼崎 / 宮島 / 唐津
5223,森清友翔,B1,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,3,0.428571,14382.9,16218.0,4.559,4.029,,38.842,2.6,尼崎 / 唐津 / 下関
5314,中曽瑠華,B2,10,3,5,5,0.3,0.7,0.5,0.5,0.107789,0.23659,0.396773,0.23659,0.603227,0.76341,0.152869,0.340709,0,0.0,2842.9,2652.0,3.139,1.445,,23.097,3.5,多摩川 / 江戸川 / 浜名湖
3726,桂林 寛,B2,10,1,7,3,0.1,0.9,0.7,0.3,0.017876,0.396773,0.595844,0.107789,0.404156,0.892211,0.15049,0.425025,2,0.222222,12561.1,6543.3,4.203,3.605,,42.176,2.5,下関 / 宮島 / 三国
3370,坪内 実,B1,10,2,6,4,0.2,0.8,0.6,0.4,0.056681,0.31267,0.490157,0.168178,0.509843,0.831822,0.146277,0.377464,1,0.125,4850.0,7045.0,3.728,3.583,,29.179,2.1,唐津 / 江戸川 / 三国
3982,福田 理,B1,10,2,6,4,0.2,0.8,0.6,0.4,0.056681,0.31267,0.490157,0.168178,0.509843,0.831822,0.146277,0.377464,2,0.25,6120.0,5927.5,3.809,4.478,,33.996,2.6,児島 / 平和島 / 住之江
4339,平瀬城啓,B1,10,2,6,4,0.2,0.8,0.6,0.4,0.056681,0.31267,0.490157,0.168178,0.509843,0.831822,0.146277,0.377464,2,0.25,6855.0,10402.5,4.076,4.082,,33.136,3.6,平和島 / びわこ / 鳴門
4744,伊藤玲奈,B1,10,2,6,4,0.2,0.8,0.6,0.4,0.056681,0.31267,0.490157,0.168178,0.509843,0.831822,0.146277,0.377464,1,0.125,5005.0,4467.5,4.503,3.953,,29.464,4.1,唐津 / 鳴門 / 福岡
4880,澤崎雄哉,B1,10,2,6,4,0.2,0.8,0.6,0.4,0.056681,0.31267,0.490157,0.168178,0.509843,0.831822,0.146277,0.377464,2,0.25,5118.8,5422.5,4.807,4.671,,26.707,2.7,浜名湖 / 蒲郡 / 徳山
3306,武田正紀,B1,10,0,7,3,0.0,1.0,0.7,0.3,0.0,0.396773,0.72246,0.107789,0.27754,0.892211,0.138871,0.507325,2,0.2,5225.0,9520.0,4.265,4.415,,33.524,3.0,多摩川 / 江戸川 / 戸田
4203,小倉康典,B1,10,3,4,6,0.3,0.7,0.4,0.6,0.107789,0.168178,0.396773,0.31267,0.603227,0.68733,0.128925,0.367337,2,0.285714,7720.0,7760.0,4.073,3.574,,28.34,4.2,戸田 / 住之江 / 常滑
3161,古場輝義,B1,10,1,6,4,0.1,0.9,0.6,0.4,0.017876,0.31267,0.595844,0.168178,0.404156,0.831822,0.121054,0.446161,4,0.444444,23255.6,38637.5,5.201,5.536,,37.311,2.3,びわこ / 戸田 / 丸亀
3614,谷 勝幸,B1,10,1,6,4,0.1,0.9,0.6,0.4,0.017876,0.31267,0.595844,0.168178,0.404156,0.831822,0.121054,0.446161,0,0.0,3921.1,4482.5,4.417,3.81,,35.065,2.5,児島 / 津 / 芦屋
3294,野中義生,B1,10,2,5,5,0.2,0.8,0.5,0.5,0.056681,0.23659,0.490157,0.23659,0.509843,0.76341,0.119649,0.401408,2,0.25,6013.8,5244.0,4.395,4.351,,35.014,2.7,浜名湖 / 戸田 / 平和島
4651,佐藤大騎,B1,10,2,5,5,0.2,0.8,0.5,0.5,0.056681,0.23659,0.490157,0.23659,0.509843,0.76341,0.119649,0.401408,6,0.75,18241.2,19938.0,3.878,4.743,,37.969,3.5,多摩川 / 江戸川 / 児島
5334,樫葉新心,B1,10,2,4,6,0.2,0.8,0.4,0.6,0.056681,0.168178,0.490157,0.31267,0.509843,0.68733,0.095705,0.428036,1,0.125,5925.0,5253.3,3.223,2.072,,25.423,2.4,鳴門 / 唐津 / 平和島
3544,豊田訓靖,B2,10,1,5,5,0.1,0.9,0.5,0.5,0.017876,0.23659,0.595844,0.23659,0.404156,0.76341,0.094426,0.470105,2,0.222222,26950.0,44602.0,3.465,2.977,,25.38,3.6,浜名湖 / 鳴門 / 徳山
5248,本田 愛,B1,10,0,5,5,0.0,1.0,0.5,0.5,0.0,0.23659,0.72246,0.23659,0.27754,0.76341,0.082806,0.552405,3,0.3,10713.0,10928.0,4.385,3.784,,26.301,1.8,浜名湖 / 桐生 / 平和島
4164,岩永節也,B1,10,2,3,7,0.2,0.8,0.3,0.7,0.056681,0.107789,0.490157,0.396773,0.509843,0.603227,0.074569,0.457473,3,0.375,18058.8,20485.7,4.37,3.384,,36.203,2.5,下関 / 大村 / 児島
3860,松本浩貴,B1,10,1,4,6,0.1,0.9,0.4,0.6,0.017876,0.168178,0.595844,0.31267,0.404156,0.68733,0.070481,0.496733,1,0.111111,3941.1,4566.7,3.787,3.972,,30.875,3.2,児島 / 戸田 / 津
3867,松浦 勝,B1,10,1,4,6,0.1,0.9,0.4,0.6,0.017876,0.168178,0.595844,0.31267,0.404156,0.68733,0.070481,0.496733,2,0.222222,5203.3,3818.3,3.671,3.816,,35.056,5.0,蒲郡 / 大村 / 宮島
3503,堂原洋史,B1,10,0,4,6,0.0,1.0,0.4,0.6,0.0,0.168178,0.72246,0.31267,0.27754,0.68733,0.058862,0.579033,3,0.3,8642.0,6295.0,4.395,4.276,,25.209,3.1,江戸川 / 多摩川 / 唐津
4145,小澤 学,B1,10,0,4,6,0.0,1.0,0.4,0.6,0.0,0.168178,0.72246,0.31267,0.27754,0.68733,0.058862,0.579033,2,0.2,9221.0,11960.0,3.887,4.172,,35.045,3.1,平和島 / 多摩川 / 常滑
3950,石川哲秀,B1,10,1,3,7,0.1,0.9,0.3,0.7,0.017876,0.107789,0.595844,0.396773,0.404156,0.603227,0.049345,0.526169,2,0.222222,10238.9,11727.1,3.855,3.881,,34.577,3.9,宮島 / びわこ / 平和島
4103,山崎善庸,B1,10,1,3,7,0.1,0.9,0.3,0.7,0.017876,0.107789,0.595844,0.396773,0.404156,0.603227,0.049345,0.526169,4,0.444444,12602.2,15358.6,3.839,4.314,,34.497,4.1,平和島 / 多摩川 / 戸田
5339,石井伸長,B1,10,1,3,7,0.1,0.9,0.3,0.7,0.017876,0.107789,0.595844,0.396773,0.404156,0.603227,0.049345,0.526169,2,0.222222,7558.9,4791.4,5.055,3.161,,24.028,2.8,児島 / 浜名湖 / 丸亀
5292,佐藤右京,B1,10,0,3,7,0.0,1.0,0.3,0.7,0.0,0.107789,0.72246,0.396773,0.27754,0.603227,0.037726,0.60847,1,0.1,4559.0,2632.9,3.77,2.902,,26.651,3.2,江戸川 / 丸亀 / 大村
3467,森 弘行,B1,10,0,2,8,0.0,1.0,0.2,0.8,0.0,0.056681,0.72246,0.490157,0.27754,0.509843,0.019838,0.641154,2,0.2,8440.0,10121.2,3.506,3.329,,28.038,2.3,多摩川 / びわこ / 丸亀
5300,横田海人,B1,10,0,1,9,0.0,1.0,0.1,0.9,0.0,0.017876,0.72246,0.595844,0.27754,0.404156,0.006257,0.678144,2,0.2,23645.0,5352.2,2.41,2.059,,28.41,3.2,平和島 / 江戸川 / 戸田
5023,久永祥平,B1,9,7,8,1,0.777778,0.222222,0.888889,0.111111,0.452583,0.564994,0.063224,0.01989,0.936776,0.98011,0.491927,0.048057,0,0.0,4920.0,5100.0,5.886,3.964,,31.418,2.889,住之江 / 多摩川 / 江戸川
4277,金田大輔,B1,9,6,9,0,0.666667,0.333333,1.0,0.0,0.354197,0.700847,0.120582,0.0,0.879418,1.0,0.475525,0.078378,0,0.0,4660.0,,5.051,4.427,,26.93,1.778,児島 / びわこ / 芦屋
4901,出口舞有,B2,9,6,9,0,0.666667,0.333333,1.0,0.0,0.354197,0.700847,0.120582,0.0,0.879418,1.0,0.475525,0.078378,2,0.666667,16036.7,,4.291,2.418,,30.483,1.778,蒲郡 / 尼崎 / 平和島
5228,若林樹蘭,B2,9,7,7,2,0.777778,0.222222,0.777778,0.222222,0.452583,0.452583,0.063224,0.063224,0.936776,0.936776,0.452583,0.063224,0,0.0,5675.0,5675.0,6.121,6.043,,25.356,2.667,びわこ / 多摩川 / 江戸川
3990,芹澤克彦,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,0,0.0,3600.0,3700.0,4.623,4.01,,27.276,3.111,唐津 / 住之江 / 三国
4462,夏山亮平,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,2,0.666667,12470.0,14220.0,5.126,5.139,,31.863,3.444,丸亀 / 若松 / 戸田
4529,嶋 義信,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,1,0.333333,5643.3,10070.0,6.237,3.771,,26.49,3.444,福岡 / 唐津 / 桐生
4635,峰重力也,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,1,0.333333,18266.7,46240.0,5.299,4.833,,31.654,3.222,児島 / 尼崎 / 下関
4639,雑賀勇貴,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,0,0.0,4210.0,6560.0,4.428,4.909,,34.073,1.778,児島 / 下関 / 戸田
5120,山本稔太,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,1,0.333333,6913.3,12720.0,5.298,3.97,,31.753,2.333,蒲郡 / 多摩川 / 丸亀
5148,松本 怜,B1,9,6,8,1,0.666667,0.333333,0.888889,0.111111,0.354197,0.564994,0.120582,0.01989,0.879418,0.98011,0.427976,0.08534,1,0.333333,9803.3,18140.0,4.973,4.197,,30.543,2.889,宮島 / 児島 / 浜名湖
4952,吉武真也,B1,9,5,9,0,0.555556,0.444444,1.0,0.0,0.266647,0.700847,0.188775,0.0,0.811225,1.0,0.418617,0.122704,0,0.0,3990.0,,3.953,4.2,,24.083,2.667,鳴門 / 平和島 / 江戸川
3968,茶谷信次,A2,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,0,0.0,6250.0,6065.0,5.95,4.418,,35.563,3.333,戸田 / 住之江 / 平和島
4631,新井英孝,B1,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,1,0.333333,8396.7,11135.0,4.761,4.317,,31.497,2.778,多摩川 / 唐津 / 丸亀
4715,村上 遼,A1,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,1,0.333333,11713.3,13220.0,6.414,5.774,,34.228,3.556,蒲郡 / 丸亀 / 大村
5086,本村 大,B1,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,0,0.0,4893.3,3845.0,3.756,4.429,,33.881,2.444,大村 / 児島 / 唐津
5195,北村寧々,B1,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,2,0.666667,15273.3,21165.0,5.518,4.887,,28.161,2.778,びわこ / 住之江 / 唐津
5219,森口和紀,B2,9,6,7,2,0.666667,0.333333,0.777778,0.222222,0.354197,0.452583,0.120582,0.063224,0.879418,0.936776,0.388632,0.100506,3,1.0,17610.0,18295.0,4.702,4.079,,40.261,3.556,唐津 / 芦屋 / 福岡
4435,服部達哉,B1,9,5,8,1,0.555556,0.444444,0.888889,0.111111,0.266647,0.564994,0.188775,0.01989,0.811225,0.98011,0.371069,0.129666,1,0.25,5975.0,11970.0,5.368,5.332,,32.802,2.667,若松 / 三国 / 唐津
4778,堤 啓輔,B1,9,5,8,1,0.555556,0.444444,0.888889,0.111111,0.266647,0.564994,0.188775,0.01989,0.811225,0.98011,0.371069,0.129666,1,0.25,5892.5,13030.0,5.363,5.086,,30.727,3.778,徳山 / 尼崎 / 唐津
4821,妻鳥晋也,B1,9,5,8,1,0.555556,0.444444,0.888889,0.111111,0.266647,0.564994,0.188775,0.01989,0.811225,0.98011,0.371069,0.129666,0,0.0,3342.5,4610.0,5.16,5.112,,36.29,2.889,丸亀 / 津 / 下関
5118,野田なづ,B1,9,5,8,1,0.555556,0.444444,0.888889,0.111111,0.266647,0.564994,0.188775,0.01989,0.811225,0.98011,0.371069,0.129666,0,0.0,3990.0,4400.0,5.836,4.888,,20.266,1.778,福岡 / 丸亀 / 大村
5332,村松遥輝,B1,9,5,8,1,0.555556,0.444444,0.888889,0.111111,0.266647,0.564994,0.188775,0.01989,0.811225,0.98011,0.371069,0.129666,0,0.0,4667.5,6160.0,4.134,3.153,,34.421,2.556,浜名湖 / 戸田 / 津
4669,井上 茂,B1,9,4,9,0,0.444444,0.555556,1.0,0.0,0.188775,0.700847,0.266647,0.0,0.733353,1.0,0.368001,0.173321,2,0.4,10192.0,,4.891,4.231,,30.796,1.444,唐津 / 児島 / 徳山
5000,岡本翔太,B1,9,4,9,0,0.444444,0.555556,1.0,0.0,0.188775,0.700847,0.266647,0.0,0.733353,1.0,0.368001,0.173321,1,0.2,5932.0,,4.513,4.491,,27.537,2.333,若松 / 下関 / 宮島
5295,田上 凜,B1,9,6,6,3,0.666667,0.333333,0.666667,0.333333,0.354197,0.354197,0.120582,0.120582,0.879418,0.879418,0.354197,0.120582,1,0.333333,10966.7,10966.7,4.538,3.602,,34.493,1.222,丸亀 / 江戸川 / びわこ
4498,宮本夏樹,B1,9,5,7,2,0.555556,0.444444,0.777778,0.222222,0.266647,0.452583,0.188775,0.063224,0.811225,0.936776,0.331725,0.144832,1,0.25,13250.0,7055.0,5.981,4.368,,29.457,1.667,児島 / 大村 / 尼崎
5198,奥村明日,B1,9,5,7,2,0.555556,0.444444,0.777778,0.222222,0.266647,0.452583,0.188775,0.063224,0.811225,0.936776,0.331725,0.144832,1,0.25,10680.0,14550.0,4.661,4.304,,34.384,1.444,平和島 / 福岡 / 丸亀
5244,黒田 剛,B1,9,5,7,2,0.555556,0.444444,0.777778,0.222222,0.266647,0.452583,0.188775,0.063224,0.811225,0.936776,0.331725,0.144832,1,0.25,12345.0,21585.0,3.933,2.711,,33.352,2.0,江戸川 / 三国 / 大村
5246,楠将太郎,B1,9,5,7,2,0.555556,0.444444,0.777778,0.222222,0.266647,0.452583,0.188775,0.063224,0.811225,0.936776,0.331725,0.144832,1,0.25,16225.0,27270.0,5.326,4.133,,35.359,3.333,戸田 / 大村 / 尼崎
5151,山下奈緒,B1,9,3,9,0,0.333333,0.666667,1.0,0.0,0.120582,0.700847,0.354197,0.0,0.645803,1.0,0.323675,0.230228,0,0.0,2655.0,,4.227,3.609,,29.231,3.0,びわこ / 平和島 / 宮島
3935,岩津徹郎,B1,9,4,8,1,0.444444,0.555556,0.888889,0.111111,0.188775,0.564994,0.266647,0.01989,0.733353,0.98011,0.320452,0.180282,1,0.2,20196.0,84550.0,5.042,4.146,,41.3,3.333,江戸川 / 三国 / 徳山
4007,榮田将彦,B1,9,4,8,1,0.444444,0.555556,0.888889,0.111111,0.188775,0.564994,0.266647,0.01989,0.733353,0.98011,0.320452,0.180282,0,0.0,5622.0,1790.0,4.382,4.3,,31.444,2.556,徳山 / 丸亀 / 江戸川
4782,浜崎準也,B1,9,4,8,1,0.444444,0.555556,0.888889,0.111111,0.188775,0.564994,0.266647,0.01989,0.733353,0.98011,0.320452,0.180282,2,0.4,24662.0,103990.0,4.074,4.719,,35.101,2.667,児島 / 唐津 / 徳山
4982,中村将隆,B1,9,4,8,1,0.444444,0.555556,0.888889,0.111111,0.188775,0.564994,0.266647,0.01989,0.733353,0.98011,0.320452,0.180282,1,0.2,6530.0,24400.0,5.166,3.052,,37.832,2.111,多摩川 / 宮島 / 浜名湖
5356,長谷川暖,B1,9,4,8,1,0.444444,0.555556,0.888889,0.111111,0.188775,0.564994,0.266647,0.01989,0.733353,0.98011,0.320452,0.180282,1,0.2,10480.0,7250.0,4.726,3.007,,27.801,3.111,戸田 / 多摩川 / 唐津
3808,秋田健太,B1,9,5,6,3,0.555556,0.444444,0.666667,0.333333,0.266647,0.354197,0.188775,0.120582,0.811225,0.879418,0.29729,0.164908,0,0.0,1960.0,2180.0,3.806,2.977,,30.091,4.333,徳山 / 芦屋 / 常滑
4315,山崎昂介,B1,9,5,6,3,0.555556,0.444444,0.666667,0.333333,0.266647,0.354197,0.188775,0.120582,0.811225,0.879418,0.29729,0.164908,2,0.5,9812.5,12280.0,4.808,4.651,,38.665,1.667,大村 / 蒲郡 / 宮島
4303,牧原 崇,B1,9,2,9,0,0.222222,0.777778,1.0,0.0,0.063224,0.700847,0.452583,0.0,0.547417,1.0,0.286392,0.294179,2,0.285714,9444.3,,5.322,4.864,,31.219,3.556,蒲郡 / 徳山 / 尼崎
3226,浦田信義,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,0,0.0,5004.0,4220.0,4.943,4.394,,39.134,2.889,徳山 / 唐津 / 若松
3401,上田隆章,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,2,0.4,11228.0,19245.0,4.467,4.646,,32.816,3.667,鳴門 / 児島 / 宮島
3741,松尾基成,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,2,0.4,11664.0,9075.0,3.379,3.27,,29.904,4.333,蒲郡 / 戸田 / 住之江
4060,島田一生,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,1,0.2,7344.0,2880.0,4.864,4.881,,27.757,1.889,戸田 / 住之江 / 平和島
4116,川田正人,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,1,0.2,10626.0,17960.0,5.017,4.68,,25.564,2.889,鳴門 / 丸亀 / 三国
4552,杉山勝匡,B1,9,4,7,2,0.444444,0.555556,0.777778,0.222222,0.188775,0.452583,0.266647,0.063224,0.733353,0.936776,0.281108,0.195449,3,0.6,9292.0,11630.0,5.379,4.521,,31.637,2.778,若松 / 大村 / 芦屋
3772,一柳和孝,B1,9,3,8,1,0.333333,0.666667,0.888889,0.111111,0.120582,0.564994,0.354197,0.01989,0.645803,0.98011,0.276126,0.23719,1,0.166667,10583.3,9560.0,5.451,5.494,,31.321,2.556,蒲郡 / 平和島 / 住之江
4648,木村亮太,B1,9,3,8,1,0.333333,0.666667,0.888889,0.111111,0.120582,0.564994,0.354197,0.01989,0.645803,0.98011,0.276126,0.23719,2,0.333333,13746.7,53150.0,4.587,3.953,,28.442,1.778,尼崎 / 多摩川 / 蒲郡
3617,竹田広樹,B1,9,5,5,4,0.555556,0.444444,0.555556,0.444444,0.266647,0.266647,0.188775,0.188775,0.811225,0.811225,0.266647,0.188775,1,0.25,11595.0,11595.0,4.102,4.309,,32.619,3.111,唐津 / 常滑 / びわこ
3458,東 健介,B1,9,4,6,3,0.444444,0.555556,0.666667,0.333333,0.188775,0.354197,0.266647,0.120582,0.733353,0.879418,0.246673,0.215524,3,0.6,10776.0,12336.7,4.226,4.259,,29.998,2.444,浜名湖 / 蒲郡 / 唐津
3605,中村守成,B1,9,4,6,3,0.444444,0.555556,0.666667,0.333333,0.188775,0.354197,0.266647,0.120582,0.733353,0.879418,0.246673,0.215524,1,0.2,7738.0,6990.0,4.359,4.218,,26.756,4.667,児島 / びわこ / 徳山
3652,森下 勇,B1,9,4,6,3,0.444444,0.555556,0.666667,0.333333,0.188775,0.354197,0.266647,0.120582,0.733353,0.879418,0.246673,0.215524,2,0.4,8340.0,7316.7,3.676,4.013,,28.918,3.222,びわこ / 桐生 / 江戸川
4987,島倉 都,B1,9,4,6,3,0.444444,0.555556,0.666667,0.333333,0.188775,0.354197,0.266647,0.120582,0.733353,0.879418,0.246673,0.215524,3,0.6,9954.0,11293.3,4.096,3.63,,35.001,3.111,桐生 / 宮島 / 常滑
5174,川井 萌,B2,9,4,6,3,0.444444,0.555556,0.666667,0.333333,0.188775,0.354197,0.266647,0.120582,0.733353,0.879418,0.246673,0.215524,3,0.6,12106.0,16326.7,4.443,5.681,,29.751,3.667,浜名湖 / 宮島 / 鳴門
3635,石田政吾,B1,9,3,7,2,0.333333,0.666667,0.777778,0.222222,0.120582,0.452583,0.354197,0.063224,0.645803,0.936776,0.236782,0.252357,1,0.166667,7163.3,14860.0,4.703,5.376,,21.228,4.0,徳山 / 丸亀 / 常滑
3863,海老澤泰,B1,9,3,7,2,0.333333,0.666667,0.777778,0.222222,0.120582,0.452583,0.354197,0.063224,0.645803,0.936776,0.236782,0.252357,0,0.0,3595.0,2925.0,4.751,3.774,,31.908,3.444,丸亀 / 浜名湖 / 大村
5311,小林京平,B1,9,3,7,2,0.333333,0.666667,0.777778,0.222222,0.120582,0.452583,0.354197,0.063224,0.645803,0.936776,0.236782,0.252357,0,0.0,4413.3,2385.0,5.23,2.651,,31.499,1.778,下関 / 大村 / 丸亀
3976,内田 圭,B1,9,4,5,4,0.444444,0.555556,0.555556,0.444444,0.188775,0.266647,0.266647,0.188775,0.733353,0.811225,0.216031,0.239392,0,0.0,2100.0,2250.0,4.004,4.544,,23.296,3.556,唐津 / 大村 / 下関
4219,本岡勝利,B1,9,4,5,4,0.444444,0.555556,0.555556,0.444444,0.188775,0.266647,0.266647,0.188775,0.733353,0.811225,0.216031,0.239392,1,0.2,4808.0,5367.5,4.077,3.532,,31.088,4.111,児島 / 芦屋 / 江戸川
4892,柴田直哉,B1,9,4,5,4,0.444444,0.555556,0.555556,0.444444,0.188775,0.266647,0.266647,0.188775,0.733353,0.811225,0.216031,0.239392,0,0.0,5908.0,5807.5,4.859,5.067,,24.462,3.111,常滑 / 戸田 / 尼崎
4981,牧山敦也,B1,9,4,5,4,0.444444,0.555556,0.555556,0.444444,0.188775,0.266647,0.266647,0.188775,0.733353,0.811225,0.216031,0.239392,2,0.4,12116.0,14752.5,4.896,4.142,,31.88,4.333,びわこ / 江戸川 / 徳山
5172,田村 慶,B1,9,4,5,4,0.444444,0.555556,0.555556,0.444444,0.188775,0.266647,0.266647,0.188775,0.733353,0.811225,0.216031,0.239392,0,0.0,5616.0,5065.0,4.931,5.356,,20.902,2.444,若松 / 宮島 / 鳴門
3871,池田紫乃,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,0,0.0,3671.7,4223.3,4.271,4.914,,34.05,3.111,びわこ / 唐津 / 大村
4245,高橋直哉,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,2,0.333333,7145.0,8950.0,4.543,4.972,,29.356,3.333,江戸川 / 津 / 浜名湖
4615,板倉敦史,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,1,0.166667,4801.7,7160.0,4.259,4.203,,31.741,3.444,平和島 / 福岡 / 徳山
4723,寺島吉彦,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,0,0.0,3371.7,4980.0,4.757,4.888,,30.618,1.667,住之江 / 戸田 / 江戸川
5033,藤原孝斗,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,3,0.5,9580.0,13633.3,4.168,2.967,,32.21,3.222,浜名湖 / 丸亀 / 常滑
5181,森 智哉,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,2,0.333333,8143.3,11860.0,4.978,4.497,,28.392,3.778,平和島 / 浜名湖 / 三国
5182,宮崎安奈,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,3,0.5,11346.7,13910.0,4.953,3.927,,33.817,3.333,戸田 / 蒲郡 / 下関
5261,岡 暢祐,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,1,0.166667,9050.0,14410.0,4.491,3.49,,37.339,3.889,大村 / 江戸川 / びわこ
5310,土屋 蘭,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,1,0.166667,7751.7,13066.7,4.026,1.86,,33.938,2.444,蒲郡 / 丸亀 / 大村
5319,近藤颯斗,B1,9,3,6,3,0.333333,0.666667,0.666667,0.333333,0.120582,0.354197,0.354197,0.120582,0.645803,0.879418,0.202347,0.272432,2,0.333333,27521.7,50003.3,4.974,3.033,,36.788,1.778,蒲郡 / 尼崎 / 三国
