ranking_source,top_k,mode,formation,respect_skip,place_name,target_races,settled_races,bought_races,skipped_races,total_points,purchase_yen,return_yen,profit_yen,roi_pct,roi_without_max_hit_pct,hit_count,hit_rate_pct,manshu_hit_count,manshu_hit_rate_pct,selected_manshu_races,manshu_capture_rate_pct,avg_hit_payout_yen,median_hit_payout_yen,max_hit_payout_yen,max_losing_streak,max_drawdown_yen,sample_dates
all,5,morning,B,False,常滑,18,18,13,5,234,23400,5150,-18250,22.01,0.0,1,7.69,0,0.0,3,0.0,5150,5150,5150,10,18250,14
all,5,morning,B,False,平和島,8,8,8,0,144,14400,26670,12270,185.21,109.31,4,50.0,1,12.5,1,100.0,6667.5,6505.0,10930,1,1800,7
all,5,morning,B,False,徳山,19,19,18,1,324,32400,31700,-700,97.84,55.62,6,33.33,1,5.56,3,33.33,5283.33,3250.0,13680,6,14740,14
all,5,morning,B,False,戸田,14,14,8,6,144,14400,20800,6400,144.44,73.19,3,37.5,1,12.5,3,33.33,6933.33,9310,10260,3,7770,11
all,5,morning,B,False,桐生,7,7,6,1,108,10800,1180,-9620,10.93,0.0,1,16.67,0,0.0,3,0.0,1180,1180,1180,5,9620,7
all,5,morning,B,False,江戸川,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,5,morning,B,False,津,13,13,11,2,198,19800,48430,28630,244.6,17.88,3,27.27,1,9.09,4,25.0,16143.33,2420,44890,4,13780,12
all,5,morning,B,False,浜名湖,11,10,7,4,126,12600,0,-12600,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,7,12600,10
all,5,morning,B,False,福岡,6,6,5,1,90,9000,1200,-7800,13.33,0.0,1,20.0,0,0.0,2,0.0,1200,1200,1200,2,7800,5
all,5,morning,B,False,芦屋,6,6,6,0,108,10800,2130,-8670,19.72,0.0,1,16.67,0,0.0,2,0.0,2130,2130,2130,4,8670,5
all,5,morning,B,False,若松,9,8,6,3,108,10800,0,-10800,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,10800,8
all,5,morning,B,False,蒲郡,11,11,10,1,180,18000,1890,-16110,10.5,0.0,1,10.0,0,0.0,1,0.0,1890,1890,1890,9,16200,9
all,5,morning,B,False,鳴門,12,12,12,0,216,21600,18890,-2710,87.45,62.27,5,41.67,0,0.0,2,0.0,3778,4010,5440,4,9420,9
all,5,morning,B,True,びわこ,12,12,6,6,108,10800,11180,380,103.52,0.0,1,16.67,1,16.67,4,25.0,11180,11180,11180,5,9000,10
all,5,morning,B,True,三国,24,24,14,10,252,25200,39020,13820,154.84,21.94,2,14.29,1,7.14,9,11.11,19510,19510.0,33490,7,12600,18
all,5,morning,B,True,下関,8,8,7,1,126,12600,5290,-7310,41.98,10.16,2,28.57,0,0.0,1,0.0,2645,2645.0,4010,3,9520,7
all,5,morning,B,True,丸亀,16,13,6,10,108,10800,33480,22680,310.0,0.0,1,16.67,1,16.67,4,25.0,33480,33480,33480,5,9000,12
all,5,morning,B,True,住之江,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,5,morning,B,True,児島,14,13,8,6,144,14400,11820,-2580,82.08,0.0,1,12.5,1,12.5,4,25.0,11820,11820,11820,4,7200,13
all,5,morning,B,True,唐津,11,11,4,7,72,7200,9000,1800,125.0,65.83,3,75.0,0,0.0,5,0.0,3000,3780,4260,1,2640,9
all,5,morning,B,True,多摩川,21,21,15,6,270,27000,11420,-15580,42.3,8.96,3,20.0,0,0.0,5,0.0,3806.67,1440,9000,4,15580,17
all,5,morning,B,True,大村,11,11,5,6,90,9000,6680,-2320,74.22,0.0,1,20.0,0,0.0,1,0.0,6680,6680,6680,3,5400,9
all,5,morning,B,True,宮島,14,14,3,11,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,5400,9
all,5,morning,B,True,尼崎,9,9,5,4,90,9000,5070,-3930,56.33,0.0,1,20.0,0,0.0,1,0.0,5070,5070,5070,4,7200,9
all,5,morning,B,True,常滑,18,18,8,10,144,14400,5150,-9250,35.76,0.0,1,12.5,0,0.0,3,0.0,5150,5150,5150,5,9250,14
all,5,morning,B,True,平和島,8,8,6,2,108,10800,22900,12100,212.04,110.83,3,50.0,1,16.67,1,100.0,7633.33,9240,10930,1,2670,7
all,5,morning,B,True,徳山,19,19,14,5,252,25200,30080,4880,119.37,65.08,5,35.71,1,7.14,3,33.33,6016,4880,13680,4,10960,14
all,5,morning,B,True,戸田,14,14,7,7,126,12600,20800,8200,165.08,83.65,3,42.86,1,14.29,3,33.33,6933.33,9310,10260,3,5970,11
all,5,morning,B,True,桐生,7,7,4,3,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,4,7200,7
all,5,morning,B,True,江戸川,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,5,morning,B,True,津,13,13,8,5,144,14400,48430,34030,336.32,24.58,3,37.5,1,12.5,4,25.0,16143.33,2420,44890,3,8380,12
all,5,morning,B,True,浜名湖,11,10,6,5,108,10800,0,-10800,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,10800,10
all,5,morning,B,True,福岡,6,6,3,3,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,5400,5
all,5,morning,B,True,芦屋,6,6,3,3,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,5400,5
all,5,morning,B,True,若松,9,8,5,4,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,9000,8
all,5,morning,B,True,蒲郡,11,11,6,5,108,10800,0,-10800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,6,10800,9
all,5,morning,B,True,鳴門,12,12,8,4,144,14400,10650,-3750,73.96,36.18,3,37.5,0,0.0,2,0.0,3550,4010,5440,3,7390,9
all,5,morning,C,False,びわこ,12,12,11,1,132,13200,0,-13200,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,11,13200,10
all,5,morning,C,False,三国,24,24,22,2,264,26400,41080,14680,155.61,28.75,3,13.64,1,4.55,9,11.11,13693.33,5530,33490,8,9600,18
all,5,morning,C,False,下関,8,8,8,0,96,9600,5290,-4310,55.1,13.33,2,25.0,0,0.0,1,0.0,2645,2645.0,4010,3,7120,7
all,5,morning,C,False,丸亀,16,13,9,7,108,10800,2270,-8530,21.02,0.0,1,11.11,0,0.0,4,0.0,2270,2270,2270,5,8530,12
all,5,morning,C,False,住之江,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,2
all,5,morning,C,False,児島,14,13,12,2,144,14400,11820,-2580,82.08,0.0,1,8.33,1,8.33,4,25.0,11820,11820,11820,8,9600,13
all,5,morning,C,False,唐津,11,11,11,0,132,13200,6250,-6950,47.35,15.08,3,27.27,0,0.0,5,0.0,2083.33,1030,4260,6,7440,9
all,5,morning,C,False,多摩川,21,21,17,4,204,20400,3870,-16530,18.97,11.86,3,17.65,0,0.0,5,0.0,1290,1440,1450,8,16530,17
all,5,morning,C,False,大村,11,11,10,1,120,12000,9700,-2300,80.83,25.17,2,20.0,0,0.0,1,0.0,4850,4850.0,6680,7,8400,9
all,5,morning,C,False,宮島,14,14,8,6,96,9600,2050,-7550,21.35,0.0,1,12.5,0,0.0,3,0.0,2050,2050,2050,4,7550,9
all,5,morning,C,False,尼崎,9,9,8,1,96,9600,6140,-3460,63.96,11.15,2,25.0,0,0.0,1,0.0,3070,3070.0,5070,5,7330,9
all,5,morning,C,False,常滑,18,18,13,5,156,15600,5150,-10450,33.01,0.0,1,7.69,0,0.0,3,0.0,5150,5150,5150,10,12000,14
all,5,morning,C,False,平和島,8,8,8,0,96,9600,23940,14340,249.38,135.52,3,37.5,1,12.5,1,100.0,7980,9240,10930,2,2400,7
all,5,morning,C,False,徳山,19,19,18,1,216,21600,21820,220,101.02,37.69,5,27.78,1,5.56,3,33.33,4364,1620,13680,6,11560,14
all,5,morning,C,False,戸田,14,14,8,6,96,9600,20800,11200,216.67,109.79,3,37.5,1,12.5,3,33.33,6933.33,9310,10260,3,4770,11
all,5,morning,C,False,桐生,7,7,6,1,72,7200,1180,-6020,16.39,0.0,1,16.67,0,0.0,3,0.0,1180,1180,1180,5,6020,7
all,5,morning,C,False,江戸川,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,2
all,5,morning,C,False,津,13,13,11,2,132,13200,48430,35230,366.89,26.82,3,27.27,1,9.09,4,25.0,16143.33,2420,44890,4,8380,12
all,5,morning,C,False,浜名湖,11,10,7,4,84,8400,0,-8400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,7,8400,10
all,5,morning,C,False,福岡,6,6,5,1,60,6000,1200,-4800,20.0,0.0,1,20.0,0,0.0,2,0.0,1200,1200,1200,2,4800,5
all,5,morning,C,False,芦屋,6,6,6,0,72,7200,2130,-5070,29.58,0.0,1,16.67,0,0.0,2,0.0,2130,2130,2130,4,5070,5
all,5,morning,C,False,若松,9,8,6,3,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,7200,8
all,5,morning,C,False,蒲郡,11,11,10,1,120,12000,1890,-10110,15.75,0.0,1,10.0,0,0.0,1,0.0,1890,1890,1890,9,10800,9
all,5,morning,C,False,鳴門,12,12,12,0,144,14400,18890,4490,131.18,93.4,5,41.67,0,0.0,2,0.0,3778,4010,5440,4,4800,9
all,5,morning,C,True,びわこ,12,12,6,6,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,6,7200,10
all,5,morning,C,True,三国,24,24,14,10,168,16800,39020,22220,232.26,32.92,2,14.29,1,7.14,9,11.11,19510,19510.0,33490,7,8400,18
all,5,morning,C,True,下関,8,8,7,1,84,8400,5290,-3110,62.98,15.24,2,28.57,0,0.0,1,0.0,2645,2645.0,4010,3,5920,7
all,5,morning,C,True,丸亀,16,13,6,10,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,6,7200,12
all,5,morning,C,True,住之江,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,2
all,5,morning,C,True,児島,14,13,8,6,96,9600,11820,2220,123.12,0.0,1,12.5,1,12.5,4,25.0,11820,11820,11820,4,4800,13
all,5,morning,C,True,唐津,11,11,4,7,48,4800,5220,420,108.75,20.0,2,50.0,0,0.0,5,0.0,2610,2610.0,4260,2,2640,9
all,5,morning,C,True,多摩川,21,21,15,6,180,18000,2420,-15580,13.44,5.44,2,13.33,0,0.0,5,0.0,1210,1210.0,1440,8,15580,17
all,5,morning,C,True,大村,11,11,5,6,60,6000,6680,680,111.33,0.0,1,20.0,0,0.0,1,0.0,6680,6680,6680,3,3600,9
all,5,morning,C,True,宮島,14,14,3,11,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,3600,9
all,5,morning,C,True,尼崎,9,9,5,4,60,6000,5070,-930,84.5,0.0,1,20.0,0,0.0,1,0.0,5070,5070,5070,4,4800,9
all,5,morning,C,True,常滑,18,18,8,10,96,9600,5150,-4450,53.65,0.0,1,12.5,0,0.0,3,0.0,5150,5150,5150,5,6000,14
all,5,morning,C,True,平和島,8,8,6,2,72,7200,20170,12970,280.14,128.33,2,33.33,1,16.67,1,100.0,10085,10085.0,10930,3,3600,7
all,5,morning,C,True,徳山,19,19,14,5,168,16800,20200,3400,120.24,38.81,4,28.57,1,7.14,3,33.33,5050,2865.0,13680,4,9160,14
all,5,morning,C,True,戸田,14,14,7,7,84,8400,20800,12400,247.62,125.48,3,42.86,1,14.29,3,33.33,6933.33,9310,10260,3,3600,11
all,5,morning,C,True,桐生,7,7,4,3,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,4,4800,7
all,5,morning,C,True,江戸川,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,2
all,5,morning,C,True,津,13,13,8,5,96,9600,48430,38830,504.48,36.88,3,37.5,1,12.5,4,25.0,16143.33,2420,44890,3,4780,12
all,5,morning,C,True,浜名湖,11,10,6,5,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,7200,10
all,5,morning,C,True,福岡,6,6,3,3,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,3600,5
all,5,morning,C,True,芦屋,6,6,3,3,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,3600,5
all,5,morning,C,True,若松,9,8,5,4,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,6000,8
all,5,morning,C,True,蒲郡,11,11,6,5,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,6,7200,9
all,5,morning,C,True,鳴門,12,12,8,4,96,9600,10650,1050,110.94,54.27,3,37.5,0,0.0,2,0.0,3550,4010,5440,3,3600,9
all,5,morning,D,False,びわこ,12,12,11,1,99,9900,2030,-7870,20.51,0.0,1,9.09,0,0.0,4,0.0,2030,2030,2030,7,7870,10
all,5,morning,D,False,三国,24,24,22,2,198,19800,51520,31720,260.2,91.06,5,22.73,1,4.55,9,11.11,10304,5480,33490,6,5400,18
all,5,morning,D,False,下関,8,8,8,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,8,7200,7
all,5,morning,D,False,丸亀,16,13,9,7,81,8100,2270,-5830,28.02,0.0,1,11.11,0,0.0,4,0.0,2270,2270,2270,5,5830,12
all,5,morning,D,False,住之江,3,3,3,0,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,2700,2
all,5,morning,D,False,児島,14,13,12,2,108,10800,12480,1680,115.56,64.07,3,25.0,0,0.0,4,0.0,4160,3850,5560,3,2700,13
all,5,morning,D,False,唐津,11,11,11,0,99,9900,6270,-3630,63.33,20.3,3,27.27,0,0.0,5,0.0,2090,1030,4260,7,6300,9
all,5,morning,D,False,多摩川,21,21,17,4,153,15300,5690,-9610,37.19,15.82,3,17.65,0,0.0,5,0.0,1896.67,1440,3270,10,9610,17
all,5,morning,D,False,大村,11,11,10,1,90,9000,10430,1430,115.89,33.56,2,20.0,0,0.0,1,0.0,5215,5215.0,7410,4,3600,9
all,5,morning,D,False,宮島,14,14,8,6,72,7200,2050,-5150,28.47,0.0,1,12.5,0,0.0,3,0.0,2050,2050,2050,4,5150,9
all,5,morning,D,False,尼崎,9,9,8,1,72,7200,7060,-140,98.06,27.64,3,37.5,0,0.0,1,0.0,2353.33,1070,5070,4,4330,9
all,5,morning,D,False,常滑,18,18,13,5,117,11700,0,-11700,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,13,11700,14
all,5,morning,D,False,平和島,8,8,8,0,72,7200,9240,2040,128.33,0.0,1,12.5,0,0.0,1,0.0,9240,9240,9240,4,3600,7
all,5,morning,D,False,徳山,19,19,18,1,162,16200,4700,-11500,29.01,19.01,4,22.22,0,0.0,3,0.0,1175,1145.0,1620,6,11500,14
all,5,morning,D,False,戸田,14,14,8,6,72,7200,2230,-4970,30.97,13.89,2,25.0,0,0.0,3,0.0,1115,1115.0,1230,4,4970,11
all,5,morning,D,False,桐生,7,7,6,1,54,5400,1180,-4220,21.85,0.0,1,16.67,0,0.0,3,0.0,1180,1180,1180,5,4500,7
all,5,morning,D,False,江戸川,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,5,morning,D,False,津,13,13,11,2,99,9900,1120,-8780,11.31,0.0,1,9.09,0,0.0,4,0.0,1120,1120,1120,10,9000,12
all,5,morning,D,False,浜名湖,11,10,7,4,63,6300,21120,14820,335.24,33.97,2,28.57,1,14.29,3,33.33,10560,10560.0,18980,3,3260,10
all,5,morning,D,False,福岡,6,6,5,1,45,4500,1200,-3300,26.67,0.0,1,20.0,0,0.0,2,0.0,1200,1200,1200,2,3300,5
all,5,morning,D,False,芦屋,6,6,6,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,6,5400,5
all,5,morning,D,False,若松,9,8,6,3,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,5400,8
all,5,morning,D,False,蒲郡,11,11,10,1,90,9000,1890,-7110,21.0,0.0,1,10.0,0,0.0,1,0.0,1890,1890,1890,9,8100,9
all,5,morning,D,False,鳴門,12,12,12,0,108,10800,21250,10450,196.76,124.54,5,41.67,0,0.0,2,0.0,4250,4010,7800,4,3600,9
all,5,morning,D,True,びわこ,12,12,6,6,54,5400,2030,-3370,37.59,0.0,1,16.67,0,0.0,4,0.0,2030,2030,2030,4,3600,10
all,5,morning,D,True,三国,24,24,14,10,126,12600,44500,31900,353.17,87.38,3,21.43,1,7.14,9,11.11,14833.33,5530,33490,5,4500,18
all,5,morning,D,True,下関,8,8,7,1,63,6300,0,-6300,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,7,6300,7
all,5,morning,D,True,丸亀,16,13,6,10,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,6,5400,12
all,5,morning,D,True,住之江,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,5,morning,D,True,児島,14,13,8,6,72,7200,6920,-280,96.11,42.64,2,25.0,0,0.0,4,0.0,3460,3460.0,3850,4,3600,13
all,5,morning,D,True,唐津,11,11,4,7,36,3600,4260,660,118.33,0.0,1,25.0,0,0.0,5,0.0,4260,4260,4260,3,2700,9
all,5,morning,D,True,多摩川,21,21,15,6,135,13500,5690,-7810,42.15,17.93,3,20.0,0,0.0,5,0.0,1896.67,1440,3270,8,7810,17
all,5,morning,D,True,大村,11,11,5,6,45,4500,7410,2910,164.67,0.0,1,20.0,0,0.0,1,0.0,7410,7410,7410,3,2700,9
all,5,morning,D,True,宮島,14,14,3,11,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,2700,9
all,5,morning,D,True,尼崎,9,9,5,4,45,4500,5990,1490,133.11,20.44,2,40.0,0,0.0,1,0.0,2995,2995.0,5070,3,2700,9
all,5,morning,D,True,常滑,18,18,8,10,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,8,7200,14
all,5,morning,D,True,平和島,8,8,6,2,54,5400,9240,3840,171.11,0.0,1,16.67,0,0.0,1,0.0,9240,9240,9240,3,2700,7
all,5,morning,D,True,徳山,19,19,14,5,126,12600,3080,-9520,24.44,13.02,3,21.43,0,0.0,3,0.0,1026.67,850,1440,4,9520,14
all,5,morning,D,True,戸田,14,14,7,7,63,6300,2230,-4070,35.4,15.87,2,28.57,0,0.0,3,0.0,1115,1115.0,1230,4,4400,11
all,5,morning,D,True,桐生,7,7,4,3,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,4,3600,7
all,5,morning,D,True,江戸川,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,5,morning,D,True,津,13,13,8,5,72,7200,1120,-6080,15.56,0.0,1,12.5,0,0.0,4,0.0,1120,1120,1120,7,6300,12
all,5,morning,D,True,浜名湖,11,10,6,5,54,5400,18980,13580,351.48,0.0,1,16.67,1,16.67,3,33.33,18980,18980,18980,5,4500,10
all,5,morning,D,True,福岡,6,6,3,3,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,2700,5
all,5,morning,D,True,芦屋,6,6,3,3,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,3,2700,5
all,5,morning,D,True,若松,9,8,5,4,45,4500,0,-4500,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,4500,8
all,5,morning,D,True,蒲郡,11,11,6,5,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,6,5400,9
all,5,morning,D,True,鳴門,12,12,8,4,72,7200,13010,5810,180.69,72.36,3,37.5,0,0.0,2,0.0,4336.67,4010,7800,2,1800,9
all,5,preview,A,False,びわこ,12,12,11,1,264,26400,13210,-13190,50.04,7.69,2,18.18,1,9.09,4,25.0,6605,6605.0,11180,7,21970,10
all,5,preview,A,False,三国,24,24,22,2,528,52800,53510,710,101.34,37.92,6,27.27,1,4.55,9,11.11,8918.33,5220.0,33490,6,17790,18
all,5,preview,A,False,下関,8,8,8,0,192,19200,6830,-12370,35.57,14.69,3,37.5,0,0.0,1,0.0,2276.67,1540,4010,3,13980,7
all,5,preview,A,False,丸亀,16,13,9,7,216,21600,37230,15630,172.36,17.36,3,33.33,1,11.11,4,25.0,12410,2270,33480,4,15450,12
all,5,preview,A,False,住之江,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,2
all,5,preview,A,False,児島,14,13,12,2,288,28800,16330,-12470,56.7,41.7,5,41.67,0,0.0,4,0.0,3266,3850,4320,6,14400,13
all,5,preview,A,False,唐津,11,11,11,0,264,26400,42930,16530,162.61,23.75,4,36.36,1,9.09,5,20.0,10732.5,2645.0,36660,5,12000,9
all,5,preview,A,False,多摩川,21,21,17,4,408,40800,9490,-31310,23.26,15.25,5,29.41,0,0.0,5,0.0,1898,1580,3270,10,31310,17
all,5,preview,A,False,大村,11,11,10,1,240,24000,17110,-6890,71.29,40.42,3,30.0,0,0.0,1,0.0,5703.33,6680,7410,4,9600,9
all,5,preview,A,False,宮島,14,14,8,6,192,19200,2050,-17150,10.68,0.0,1,12.5,0,0.0,3,0.0,2050,2050,2050,4,17150,9
all,5,preview,A,False,尼崎,9,9,8,1,192,19200,7060,-12140,36.77,10.36,3,37.5,0,0.0,1,0.0,2353.33,1070,5070,4,14810,9
all,5,preview,A,False,常滑,18,18,13,5,312,31200,15110,-16090,48.43,22.34,4,30.77,0,0.0,3,0.0,3777.5,3065.0,8140,4,19780,14
all,5,preview,A,False,平和島,8,8,8,0,192,19200,32040,12840,166.88,109.95,6,75.0,1,12.5,1,100.0,5340,3865.0,10930,1,2400,7
all,5,preview,A,False,徳山,19,19,18,1,432,43200,24050,-19150,55.67,24.0,7,38.89,1,5.56,3,33.33,3435.71,1440,13680,4,24750,14
all,5,preview,A,False,戸田,14,14,8,6,192,19200,2800,-16400,14.58,8.18,3,37.5,0,0.0,3,0.0,933.33,1000,1230,2,16400,11
all,5,preview,A,False,桐生,7,7,6,1,144,14400,7870,-6530,54.65,11.67,2,33.33,0,0.0,3,0.0,3935,3935.0,6190,2,6530,7
all,5,preview,A,False,江戸川,3,3,2,1,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,4800,2
all,5,preview,A,False,津,13,13,11,2,264,26400,6830,-19570,25.87,13.41,3,27.27,0,0.0,4,0.0,2276.67,2420,3290,4,19570,12
all,5,preview,A,False,浜名湖,11,10,7,4,168,16800,23230,6430,138.27,25.3,3,42.86,1,14.29,3,33.33,7743.33,2140,18980,3,10150,10
all,5,preview,A,False,福岡,6,6,5,1,120,12000,7860,-4140,65.5,17.25,2,40.0,0,0.0,2,0.0,3930,3930.0,5790,3,7200,5
all,5,preview,A,False,芦屋,6,6,6,0,144,14400,2130,-12270,14.79,0.0,1,16.67,0,0.0,2,0.0,2130,2130,2130,4,12270,5
all,5,preview,A,False,若松,9,8,6,3,144,14400,0,-14400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,6,14400,8
all,5,preview,A,False,蒲郡,11,11,10,1,240,24000,4740,-19260,19.75,7.88,2,20.0,0,0.0,1,0.0,2370,2370.0,2850,4,19260,9
all,5,preview,A,False,鳴門,12,12,12,0,288,28800,21250,-7550,73.78,46.7,5,41.67,0,0.0,2,0.0,4250,4010,7800,4,10620,9
all,5,preview,A,True,びわこ,12,12,7,5,168,16800,13210,-3590,78.63,12.08,2,28.57,1,14.29,4,25.0,6605,6605.0,11180,4,12370,10
all,5,preview,A,True,三国,24,24,13,11,312,31200,44500,13300,142.63,35.29,3,23.08,1,7.69,9,11.11,14833.33,5530,33490,4,10590,18
all,5,preview,A,True,下関,8,8,7,1,168,16800,6830,-9970,40.65,16.79,3,42.86,0,0.0,1,0.0,2276.67,1540,4010,2,11580,7
all,5,preview,A,True,丸亀,16,13,6,10,144,14400,33480,19080,232.5,0.0,1,16.67,1,16.67,4,25.0,33480,33480,33480,5,12000,12
all,5,preview,A,True,住之江,3,3,3,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,2
all,5,preview,A,True,児島,14,13,8,6,192,19200,15150,-4050,78.91,56.41,4,50.0,0,0.0,4,0.0,3787.5,3880.0,4320,3,7200,13
all,5,preview,A,True,唐津,11,11,5,6,120,12000,4260,-7740,35.5,0.0,1,20.0,0,0.0,5,0.0,4260,4260,4260,3,7740,9
all,5,preview,A,True,多摩川,21,21,14,7,336,33600,9490,-24110,28.24,18.51,5,35.71,0,0.0,5,0.0,1898,1580,3270,7,24110,17
all,5,preview,A,True,大村,11,11,5,6,120,12000,14090,2090,117.42,55.67,2,40.0,0,0.0,1,0.0,7045,7045.0,7410,1,2400,9
all,5,preview,A,True,宮島,14,14,4,10,96,9600,0,-9600,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,4,9600,9
all,5,preview,A,True,尼崎,9,9,4,5,96,9600,5990,-3610,62.4,9.58,2,50.0,0,0.0,1,0.0,2995,2995.0,5070,2,6280,9
all,5,preview,A,True,常滑,18,18,7,11,168,16800,980,-15820,5.83,0.0,1,14.29,0,0.0,3,0.0,980,980,980,3,15820,14
all,5,preview,A,True,平和島,8,8,5,3,120,12000,22900,10900,190.83,99.75,3,60.0,1,20.0,1,100.0,7633.33,9240,10930,1,2400,7
all,5,preview,A,True,徳山,19,19,15,4,360,36000,22430,-13570,62.31,24.31,6,40.0,1,6.67,3,33.33,3738.33,1145.0,13680,3,19170,14
all,5,preview,A,True,戸田,14,14,6,8,144,14400,2800,-11600,19.44,10.9,3,50.0,0,0.0,3,0.0,933.33,1000,1230,2,11600,11
all,5,preview,A,True,桐生,7,7,4,3,96,9600,7870,-1730,81.98,17.5,2,50.0,0,0.0,3,0.0,3935,3935.0,6190,2,4800,7
all,5,preview,A,True,江戸川,3,3,1,2,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,2400,2
all,5,preview,A,True,津,13,13,8,5,192,19200,6830,-12370,35.57,18.44,3,37.5,0,0.0,4,0.0,2276.67,2420,3290,3,12370,12
all,5,preview,A,True,浜名湖,11,10,6,5,144,14400,23230,8830,161.32,29.51,3,50.0,1,16.67,3,33.33,7743.33,2140,18980,2,7750,10
all,5,preview,A,True,福岡,6,6,4,2,96,9600,7860,-1740,81.88,21.56,2,50.0,0,0.0,2,0.0,3930,3930.0,5790,2,4800,5
all,5,preview,A,True,芦屋,6,6,4,2,96,9600,2130,-7470,22.19,0.0,1,25.0,0,0.0,2,0.0,2130,2130,2130,3,7470,5
all,5,preview,A,True,若松,9,8,5,4,120,12000,0,-12000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,12000,8
all,5,preview,A,True,蒲郡,11,11,5,6,120,12000,2850,-9150,23.75,0.0,1,20.0,0,0.0,1,0.0,2850,2850,2850,2,9150,9
all,5,preview,A,True,鳴門,12,12,9,3,216,21600,16380,-5220,75.83,39.72,4,44.44,0,0.0,2,0.0,4095,3690.0,7800,2,5820,9
all,5,preview,B,False,びわこ,12,12,11,1,198,19800,13210,-6590,66.72,10.25,2,18.18,1,9.09,4,25.0,6605,6605.0,11180,7,15970,10
