condition_count,condition,atom_ids,races,manshu_races,manshu_rate_pct,lift_vs_all,recent_races_2025_plus,recent_manshu_races_2025_plus,recent_manshu_rate_pct,avg_payout_yen,b1_fly_pct,outer56_top3_pct,rank6_top3_pct,winner_3to6_pct,score
3,1号艇逃げ失敗45%以上 × 5/6号艇に1周2位以内 × AI+5位平均との差0.10以上,"b1_loss_ge45,outer56_isshu_top2,rank5_avgdiff_ge010",2359,496,21.03,1.25,1405,285,20.28,7920,37.52,63.84,15.81,46.16,27.619
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.10以上 × 1〜3R,"b1_loss_ge40,rank6_avgdiff_ge010,round_1_3",1797,391,21.76,1.294,986,206,20.89,8136,32.33,60.49,22.04,44.35,27.6129
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 1〜3R,"b1_nige_lt45,rank6_avgdiff_ge010,round_1_3",2770,593,21.41,1.273,1536,318,20.7,8107,29.75,60.79,21.44,42.35,27.6069
3,1号艇展示4位以下 × 5/6号艇に1周2位以内 × 風または波5以上,"b1_tenji_ge4,outer56_isshu_top2,wind_wave_ge5",2328,489,21.01,1.249,1379,286,20.74,7946,26.85,64.18,18.08,39.86,27.5979
3,1号艇AI+順位4位以下 × 5/6号艇平均との差どちらも0以上 × 前半1〜6R,"b1_aiplus_rank_ge4,outer56_both_not_bad,front_1_6r",434,92,21.2,1.261,286,58,20.28,8036,56.68,73.27,23.27,52.07,27.5928
3,1号艇逃げ率40%未満 × 5/6号艇に展示2位以内 × 会場:若松,"b1_nige_lt40,outer56_tenji_top2,venue_若松",1852,390,21.06,1.252,429,88,20.51,8103,29.91,64.69,22.25,44.33,27.5896
3,1号艇逃げ失敗45%以上 × AI+5位平均との差0.10以上 × 会場:鳴門,"b1_loss_ge45,rank5_avgdiff_ge010,venue_鳴門",207,50,24.15,1.436,131,28,21.37,8119,46.86,61.84,15.46,56.52,27.5834
3,1号艇逃げ失敗45%以上 × 5/6号艇に展示1位 × AI+最下位平均との差0.10以上,"b1_loss_ge45,outer56_tenji_top1,rank6_avgdiff_ge010",1050,233,22.19,1.32,605,125,20.66,8869,37.81,63.62,23.9,48.67,27.5807
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 会場:平和島,"b1_nige_lt45,rank6_avgdiff_ge010,venue_平和島",356,84,23.6,1.403,185,39,21.08,9074,39.04,67.42,26.4,49.44,27.5689
3,1号艇逃げ失敗40%以上 × 5/6号艇に1周2位以内 × 会場:宮島,"b1_loss_ge40,outer56_isshu_top2,venue_宮島",532,118,22.18,1.319,314,68,21.66,8038,36.09,63.16,17.11,42.48,27.5426
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差0.10以上 × AI+5位が展示2位以内,"b1_avgdiff_le_m005,outer56_avgdiff_ge010,rank5_tenji_top2",2899,618,21.32,1.268,1639,338,20.62,8089,27.49,62.54,17.97,40.36,27.5402
3,1号艇逃げ率40%未満 × AI+最下位平均との差0.10以上 × 前半1〜6R,"b1_nige_lt40,rank6_avgdiff_ge010,front_1_6r",3793,803,21.17,1.259,2129,427,20.06,8237,33.85,62.14,21.62,45.32,27.5377
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.14以上 × 1〜3R,"b1_loss_ge40,rank6_avgdiff_ge014,round_1_3",1496,325,21.72,1.292,831,174,20.94,8304,32.89,60.43,22.59,44.52,27.5322
3,1号艇逃げ率40%未満 × 5/6号艇AI+最大110以上 × 会場:芦屋,"b1_nige_lt40,outer56_aiplus_ge110,venue_芦屋",325,69,21.23,1.263,106,22,20.75,8782,39.38,76.0,16.31,45.23,27.5256
3,1号艇展示5位以下 × 5/6号艇平均との差0.10以上 × 会場:平和島,"b1_tenji_ge5,outer56_avgdiff_ge010,venue_平和島",487,105,21.56,1.282,252,53,21.03,7781,32.03,68.58,20.53,45.38,27.5191
3,1号艇逃げ失敗45%以上 × 5/6号艇に展示1位 × 会場:宮島,"b1_loss_ge45,outer56_tenji_top1,venue_宮島",675,145,21.48,1.277,155,40,25.81,8514,36.0,61.48,22.52,43.85,27.5191
5,1号艇AI予測30%未満 × 5/6号艇に展示2位以内 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × 後半7〜12R,"b1_ai_pred_lt30,outer56_tenji_top2,outer56_ai_pred_ge12,rank6_avgdiff_ge010,late_7_12r",187,47,25.13,1.495,106,21,19.81,7711,45.45,84.49,30.48,53.48,27.5148
3,1号艇展示5位以下 × 5/6号艇平均との差0.10以上 × 会場:宮島,"b1_tenji_ge5,outer56_avgdiff_ge010,venue_宮島",612,141,23.04,1.37,370,80,21.62,8809,29.41,62.25,19.28,42.16,27.5132
3,1号艇平均との差-0.05以下 × 5/6号艇AI+最大110以上 × AI+5位が展示2位以内,"b1_avgdiff_le_m005,outer56_aiplus_ge110,rank5_tenji_top2",941,202,21.47,1.277,551,110,19.96,7975,32.52,76.09,17.75,45.06,27.5114
3,1号艇AI予測30%未満 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内,"b1_ai_pred_lt30,outer56_both_not_bad,rank5_tenji_top2",654,149,22.78,1.355,381,75,19.69,8140,46.33,73.24,18.65,54.74,27.5112
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.14以上 × 1〜3R,"b1_nige_lt45,rank6_avgdiff_ge014,round_1_3",2289,489,21.36,1.27,1288,268,20.81,8230,30.32,60.46,21.89,41.85,27.5044
3,1号艇展示4位以下 × 5/6号艇に1周2位以内 × 1〜3R,"b1_tenji_ge4,outer56_isshu_top2,round_1_3",3959,836,21.12,1.256,2335,473,20.26,8055,27.78,63.35,17.38,40.77,27.5024
3,1号艇逃げ率40%未満 × AI+最下位平均との差0.10以上 × 会場:鳴門,"b1_nige_lt40,rank6_avgdiff_ge010,venue_鳴門",334,77,23.05,1.371,180,38,21.11,8613,39.82,67.66,22.75,48.5,27.4971
3,1号艇逃げ率45%未満 × 5/6号艇に展示1位 × AI+最下位平均との差0.10以上,"b1_nige_lt45,outer56_tenji_top1,rank6_avgdiff_ge010",2540,536,21.1,1.255,1460,295,20.21,8421,31.5,65.16,22.52,43.46,27.4838
3,1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × 会場:戸田,"b1_ai_pred_lt30,outer56_ai_pred_ge12,venue_戸田",668,143,21.41,1.273,206,39,18.93,7520,54.19,78.89,17.22,57.93,27.4814
3,1号艇展示4位以下 × 5/6号艇に展示2位以内 × 会場:平和島,"b1_tenji_ge4,outer56_tenji_top2,venue_平和島",3006,632,21.02,1.25,647,131,20.25,8475,27.81,64.64,25.38,41.75,27.4711
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.14以上 × 1〜3R,"b1_loss_ge45,outer56_avgdiff_ge014,round_1_3",2737,584,21.34,1.269,1578,316,20.03,7785,34.89,65.4,16.99,44.57,27.4669
3,1号艇逃げ失敗40%以上 × 5/6号艇に展示1位 × AI+最下位平均との差0.14以上,"b1_loss_ge40,outer56_tenji_top1,rank6_avgdiff_ge014",1321,299,22.63,1.346,770,158,20.52,8891,35.28,64.57,24.0,45.87,27.4613
3,1号艇逃げ率45%未満 × AI+5位平均との差0.10以上 × 会場:若松,"b1_nige_lt45,rank5_avgdiff_ge010,venue_若松",385,85,22.08,1.313,227,49,21.59,9138,27.27,65.45,18.44,42.86,27.448
3,1号艇逃げ失敗45%以上 × 5/6号艇に1周2位以内 × 会場:常滑,"b1_loss_ge45,outer56_isshu_top2,venue_常滑",335,72,21.49,1.278,195,46,23.59,8676,34.93,67.46,16.42,43.28,27.447
3,1号艇平均との差-0.05以下 × 5/6号艇に1周2位以内 × AI+5位が展示2位以内,"b1_avgdiff_le_m005,outer56_isshu_top2,rank5_tenji_top2",2810,598,21.28,1.266,1591,326,20.49,8116,27.08,63.56,18.26,39.64,27.438
3,1号艇展示4位以下 × 5/6号艇に展示1位 × 会場:鳴門,"b1_tenji_ge4,outer56_tenji_top1,venue_鳴門",1757,371,21.12,1.256,311,66,21.22,7585,26.24,60.05,21.63,39.61,27.4357
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差どちらも0以上 × 1〜3R,"b1_avgdiff_le_m005,outer56_both_not_bad,round_1_3",962,203,21.1,1.255,569,123,21.62,8602,29.31,65.49,20.79,40.23,27.4314
3,1号艇平均との差0以下 × 5/6号艇AI予測最大12%以上 × AI+5位が展示2位以内,"b1_avgdiff_le0,outer56_ai_pred_ge12,rank5_tenji_top2",1008,220,21.83,1.298,592,113,19.09,8385,37.0,81.75,16.67,48.71,27.431
3,1号艇逃げ失敗45%以上 × 5/6号艇に展示1位 × 会場:芦屋,"b1_loss_ge45,outer56_tenji_top1,venue_芦屋",419,95,22.67,1.348,91,20,21.98,7813,32.22,61.34,15.99,41.05,27.4285
3,1号艇展示5位以下 × AI+最下位が3〜6号艇 × 会場:平和島,"b1_tenji_ge5,rank6_boat_36,venue_平和島",2154,465,21.59,1.284,463,96,20.73,8297,30.27,61.56,25.95,41.09,27.4129
3,1号艇展示5位以下 × 5/6号艇平均との差0.14以上 × 会場:平和島,"b1_tenji_ge5,outer56_avgdiff_ge014,venue_平和島",431,92,21.35,1.269,220,46,20.91,7780,32.95,68.91,19.95,46.17,27.3959
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差0.14以上 × AI+5位が展示2位以内,"b1_avgdiff_le_m005,outer56_avgdiff_ge014,rank5_tenji_top2",2639,560,21.22,1.262,1493,306,20.5,8038,27.66,63.05,18.11,40.28,27.3791
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 会場:鳴門,"b1_nige_lt45,rank6_avgdiff_ge010,venue_鳴門",411,94,22.87,1.36,223,47,21.08,8326,37.23,66.91,23.6,46.23,27.3727
3,1号艇平均との差-0.05以下 × 5/6号艇に展示1位 × 会場:住之江,"b1_avgdiff_le_m005,outer56_tenji_top1,venue_住之江",185,42,22.7,1.35,96,25,26.04,7761,30.81,60.0,18.38,38.38,27.3609
3,1号艇展示5位以下 × 5/6号艇に1周2位以内 × 1〜3R,"b1_tenji_ge5,outer56_isshu_top2,round_1_3",2298,483,21.02,1.25,1338,274,20.48,8025,28.63,63.27,17.58,41.3,27.3585
3,1号艇平均との差0以下 × 5/6号艇に展示2位以内 × 会場:宮島,"b1_avgdiff_le0,outer56_tenji_top2,venue_宮島",721,162,22.47,1.336,449,98,21.83,8292,28.02,58.39,18.31,38.14,27.3571
3,1号艇逃げ失敗45%以上 × AI+最下位平均との差0.14以上 × 風または波5以上,"b1_loss_ge45,rank6_avgdiff_ge014,wind_wave_ge5",347,75,21.61,1.285,201,48,23.88,7245,42.36,58.79,18.73,48.99,27.357
3,1号艇展示5位以下 × 5/6号艇に展示1位 × 会場:鳴門,"b1_tenji_ge5,outer56_tenji_top1,venue_鳴門",1034,221,21.37,1.271,149,33,22.15,8038,28.63,59.38,22.34,41.3,27.3529
3,1号艇逃げ率40%未満 × 5/6号艇に展示1位 × 会場:戸田,"b1_nige_lt40,outer56_tenji_top1,venue_戸田",1264,270,21.36,1.27,215,43,20.0,7502,39.32,65.82,24.21,50.16,27.352
3,1号艇AI予測25%未満 × AI+5位が展示2位以内 × 1〜3R,"b1_ai_pred_lt25,rank5_tenji_top2,round_1_3",1707,363,21.27,1.265,646,129,19.97,8290,48.8,63.62,17.05,49.91,27.3469
3,1号艇逃げ失敗40%以上 × AI+最下位が展示2位以内 × 会場:宮島,"b1_loss_ge40,rank6_tenji_top2,venue_宮島",881,218,24.74,1.472,200,43,21.5,8725,32.58,59.25,25.77,41.2,27.3436
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差どちらも0以上 × 前半1〜6R,"b1_loss_ge45,outer56_both_not_bad,front_1_6r",1668,360,21.58,1.283,963,189,19.63,8121,37.95,70.44,19.36,47.54,27.3432
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.14以上 × 前半1〜6R,"b1_nige_lt45,rank6_avgdiff_ge014,front_1_6r",4026,853,21.19,1.26,2293,458,19.97,8352,32.84,61.65,22.26,43.82,27.3395
3,1号艇逃げ失敗45%以上 × 5/6号艇に1周2位以内 × AI+最下位平均との差0.10以上,"b1_loss_ge45,outer56_isshu_top2,rank6_avgdiff_ge010",2179,460,21.11,1.255,1215,246,20.25,8468,36.3,61.36,22.12,46.31,27.3354
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.14以上 × 会場:宮島,"b1_loss_ge45,outer56_avgdiff_ge014,venue_宮島",375,80,21.33,1.269,224,48,21.43,7837,37.07,64.53,17.07,45.6,27.3218
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.14以上 × 前半1〜6R,"b1_loss_ge40,rank6_avgdiff_ge014,front_1_6r",2590,551,21.27,1.265,1452,292,20.11,8399,34.98,61.16,22.36,46.25,27.3061
3,1号艇展示5位以下 × 5/6号艇に展示1位 × 会場:宮島,"b1_tenji_ge5,outer56_tenji_top1,venue_宮島",1339,282,21.06,1.252,313,72,23.0,8015,23.97,61.54,23.3,35.03,27.2996
3,1号艇逃げ失敗40%以上 × 5/6号艇に展示1位 × 風または波5以上,"b1_loss_ge40,outer56_tenji_top1,wind_wave_ge5",4457,936,21.0,1.249,1067,207,19.4,7918,33.16,65.16,21.83,46.02,27.2976
3,1号艇逃げ失敗45%以上 × 5/6号艇AI予測最大12%以上 × 会場:平和島,"b1_loss_ge45,outer56_ai_pred_ge12,venue_平和島",579,122,21.07,1.253,180,35,19.44,8208,37.82,75.47,17.44,53.89,27.2911
3,1号艇AI予測25%未満 × AI+最下位平均との差0.10以上 × 後半7〜12R,"b1_ai_pred_lt25,rank6_avgdiff_ge010,late_7_12r",606,129,21.29,1.266,364,74,20.33,8154,50.66,67.33,24.75,50.33,27.2736
3,1号艇逃げ率40%未満 × AI+最下位平均との差0.14以上 × 会場:鳴門,"b1_nige_lt40,rank6_avgdiff_ge014,venue_鳴門",277,68,24.55,1.46,152,32,21.05,9096,38.63,64.98,22.02,50.54,27.2494
3,1号艇展示5位以下 × AI+5位が展示2位以内 × 会場:若松,"b1_tenji_ge5,rank5_tenji_top2,venue_若松",1019,221,21.69,1.29,199,52,26.13,8201,22.77,55.45,20.12,36.21,27.2383
3,1号艇逃げ率45%未満 × 5/6号艇に1周2位以内 × 会場:芦屋,"b1_nige_lt45,outer56_isshu_top2,venue_芦屋",547,117,21.39,1.272,312,69,22.12,9281,26.69,64.9,17.92,38.03,27.2373
3,1号艇逃げ失敗40%以上 × AI+最下位平均との差0.10以上 × 前半1〜6R,"b1_loss_ge40,rank6_avgdiff_ge010,front_1_6r",3101,655,21.12,1.256,1725,343,19.88,8256,34.34,61.4,21.83,46.11,27.2209
3,1号艇逃げ率45%未満 × 5/6号艇平均との差どちらも0以上 × AI+最下位平均との差0.14以上,"b1_nige_lt45,outer56_both_not_bad,rank6_avgdiff_ge014",2062,435,21.1,1.255,1160,232,20.0,8289,32.54,65.66,22.21,44.13,27.2184
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 前半1〜6R,"b1_nige_lt45,rank6_avgdiff_ge010,front_1_6r",4851,1019,21.01,1.249,2730,537,19.67,8187,32.03,61.93,21.6,44.03,27.213
3,1号艇逃げ失敗40%以上 × 5/6号艇に1周2位以内 × AI+最下位平均との差0.14以上,"b1_loss_ge40,outer56_isshu_top2,rank6_avgdiff_ge014",2825,603,21.35,1.269,1569,315,20.08,8437,33.49,60.46,21.56,45.1,27.1881
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差どちらも0以上 × 会場:平和島,"b1_avgdiff_le_m005,outer56_both_not_bad,venue_平和島",168,37,22.02,1.31,96,21,21.88,9063,38.1,64.88,29.76,45.83,27.1696
3,1号艇逃げ失敗45%以上 × AI+5位が展示2位以内 × 会場:宮島,"b1_loss_ge45,rank5_tenji_top2,venue_宮島",618,132,21.36,1.27,158,40,25.32,8035,38.19,58.9,18.77,44.17,27.1511
3,1号艇逃げ失敗45%以上 × AI+最下位平均との差0.10以上 × 会場:宮島,"b1_loss_ge45,rank6_avgdiff_ge010,venue_宮島",184,41,22.28,1.325,120,26,21.67,8721,42.39,60.87,20.65,48.91,27.1035
3,1号艇展示5位以下 × 5/6号艇平均との差0.14以上 × 会場:若松,"b1_tenji_ge5,outer56_avgdiff_ge014,venue_若松",346,77,22.25,1.323,209,45,21.53,9153,25.72,65.32,19.94,36.13,27.0751
3,1号艇逃げ失敗40%以上 × 5/6号艇に1周2位以内 × AI+最下位平均との差0.10以上,"b1_loss_ge40,outer56_isshu_top2,rank6_avgdiff_ge010",3254,687,21.11,1.256,1792,355,19.81,8211,33.28,60.97,21.48,45.08,27.0659
3,1号艇逃げ率45%未満 × 5/6号艇平均との差0.14以上 × 会場:芦屋,"b1_nige_lt45,outer56_avgdiff_ge014,venue_芦屋",535,113,21.12,1.256,313,70,22.36,9005,28.6,66.17,17.76,39.63,27.0545
3,1号艇逃げ率40%未満 × AI+最下位が展示2位以内 × 会場:宮島,"b1_nige_lt40,rank6_tenji_top2,venue_宮島",1156,271,23.44,1.394,234,49,20.94,8150,31.31,58.74,25.43,42.39,27.0378
3,1号艇平均との差0以下 × 5/6号艇平均との差0.10以上 × 会場:宮島,"b1_avgdiff_le0,outer56_avgdiff_ge010,venue_宮島",746,163,21.85,1.299,453,96,21.19,8382,28.42,61.53,19.03,36.73,26.999
3,1号艇逃げ失敗40%以上 × 5/6号艇に展示1位 × 会場:芦屋,"b1_loss_ge40,outer56_tenji_top1,venue_芦屋",635,139,21.89,1.302,141,30,21.28,7761,30.08,61.73,16.54,39.69,26.9811
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内,"b1_avgdiff_le_m005,outer56_both_not_bad,rank5_tenji_top2",1202,260,21.63,1.286,678,139,20.5,8302,25.79,64.56,19.72,40.93,26.9772
3,1号艇平均との差0以下 × 5/6号艇平均との差どちらも0以上 × 会場:宮島,"b1_avgdiff_le0,outer56_both_not_bad,venue_宮島",285,63,22.11,1.315,175,38,21.71,8585,26.67,63.51,22.81,32.28,26.9708
3,1号艇平均との差-0.05以下 × 5/6号艇平均との差0.14以上 × 会場:宮島,"b1_avgdiff_le_m005,outer56_avgdiff_ge014,venue_宮島",536,118,22.01,1.309,328,70,21.34,8329,29.29,62.31,19.59,37.13,26.9675
3,1号艇逃げ失敗40%以上 × 5/6号艇に展示1位 × AI+最下位平均との差0.10以上,"b1_loss_ge40,outer56_tenji_top1,rank6_avgdiff_ge010",1579,345,21.85,1.299,903,179,19.82,8438,34.33,64.79,22.61,45.92,26.9168
3,1号艇逃げ率45%未満 × 5/6号艇平均との差どちらも0以上 × AI+最下位平均との差0.10以上,"b1_nige_lt45,outer56_both_not_bad,rank6_avgdiff_ge010",2502,527,21.06,1.253,1395,273,19.57,8104,31.93,65.35,21.58,44.04,26.8987
3,1号艇AI+順位5位以下 × AI+最下位平均との差0.14以上 × 前半1〜6R,"b1_aiplus_rank_ge5,rank6_avgdiff_ge014,front_1_6r",299,63,21.07,1.253,179,36,20.11,7081,64.21,69.9,32.78,52.17,26.8887
3,1号艇AI予測30%未満 × 5/6号艇平均との差どちらも0以上 × AI+最下位平均との差0.14以上,"b1_ai_pred_lt30,outer56_both_not_bad,rank6_avgdiff_ge014",795,168,21.13,1.257,469,91,19.4,8021,49.18,69.06,24.15,52.58,26.8654
3,1号艇AI+順位5位以下 × AI+5位が展示2位以内 × 風または波5以上,"b1_aiplus_rank_ge5,rank5_tenji_top2,wind_wave_ge5",188,40,21.28,1.265,80,17,21.25,7742,57.98,63.3,14.89,48.4,26.8562
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.14以上 × 会場:芦屋,"b1_loss_ge45,outer56_avgdiff_ge014,venue_芦屋",195,42,21.54,1.281,116,25,21.55,9231,35.9,67.69,16.41,39.49,26.8507
3,1号艇平均との差0以下 × 5/6号艇平均との差どちらも0以上 × AI+5位が展示2位以内,"b1_avgdiff_le0,outer56_both_not_bad,rank5_tenji_top2",1453,313,21.54,1.281,824,167,20.27,8297,25.19,64.35,19.41,40.47,26.8288
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.14以上 × 会場:芦屋,"b1_nige_lt45,rank6_avgdiff_ge014,venue_芦屋",180,41,22.78,1.355,98,22,22.45,10583,26.67,56.67,26.11,36.67,26.8204
3,1号艇AI予測25%未満 × 5/6号艇AI予測最大12%以上 × 会場:戸田,"b1_ai_pred_lt25,outer56_ai_pred_ge12,venue_戸田",458,98,21.4,1.272,148,27,18.24,7449,59.39,81.0,17.25,59.61,26.8172
3,1号艇逃げ失敗40%以上 × AI+5位平均との差0.10以上 × 1〜3R,"b1_loss_ge40,rank5_avgdiff_ge010,round_1_3",2412,507,21.02,1.25,1410,281,19.93,7665,32.79,60.03,15.42,43.91,26.7945
3,1号艇平均との差0以下 × 5/6号艇AI予測最大12%以上 × AI+5位平均との差0.10以上,"b1_avgdiff_le0,outer56_ai_pred_ge12,rank5_avgdiff_ge010",1043,219,21.0,1.249,635,118,18.58,8626,33.17,81.02,16.97,47.46,26.7925
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差どちらも0以上 × AI+5位平均との差0.10以上,"b1_loss_ge45,outer56_both_not_bad,rank5_avgdiff_ge010",936,199,21.26,1.264,545,109,20.0,8341,37.93,66.56,17.2,44.98,26.775
3,1号艇平均との差0以下 × 5/6号艇に展示1位 × 会場:住之江,"b1_avgdiff_le0,outer56_tenji_top1,venue_住之江",249,55,22.09,1.314,142,34,23.94,7380,28.92,57.43,20.08,39.36,26.7592
3,1号艇逃げ失敗45%以上 × 5/6号艇平均との差0.10以上 × 会場:平和島,"b1_loss_ge45,outer56_avgdiff_ge010,venue_平和島",463,100,21.6,1.284,242,48,19.83,8186,39.74,66.74,18.57,52.92,26.7401
3,1号艇逃げ率45%未満 × 5/6号艇に展示2位以内 × 会場:若松,"b1_nige_lt45,outer56_tenji_top2,venue_若松",2475,525,21.21,1.261,574,112,19.51,7961,28.2,64.97,22.79,43.23,26.7377
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.14以上 × 会場:若松,"b1_nige_lt45,rank6_avgdiff_ge014,venue_若松",203,49,24.14,1.435,121,25,20.66,9246,28.57,67.98,25.12,48.77,26.7274
3,1号艇逃げ率45%未満 × AI+5位平均との差0.10以上 × 会場:宮島,"b1_nige_lt45,rank5_avgdiff_ge010,venue_宮島",519,117,22.54,1.341,312,65,20.83,8721,33.72,61.85,16.38,43.74,26.6976
5,1号艇逃げ率40%未満 × 1号艇逃げ失敗45%以上 × 5/6号艇AI予測最大12%以上 × 1〜3R × 会場:戸田,"b1_nige_lt40,b1_loss_ge45,outer56_ai_pred_ge12,round_1_3,venue_戸田",290,68,23.45,1.394,88,17,19.32,7790,47.24,75.17,18.28,54.48,26.6792
5,1号艇逃げ失敗40%以上 × 1号艇逃げ率40%未満 × 5/6号艇AI予測最大12%以上 × 1〜3R × 会場:常滑,"b1_loss_ge40,b1_nige_lt40,outer56_ai_pred_ge12,round_1_3,venue_常滑",185,43,23.24,1.382,63,13,20.63,9940,36.76,72.43,19.46,44.32,26.6336
3,1号艇逃げ失敗40%以上 × 5/6号艇に展示2位以内 × 会場:戸田,"b1_loss_ge40,outer56_tenji_top2,venue_戸田",1925,419,21.77,1.294,397,75,18.89,7875,41.77,65.61,23.22,51.22,26.6221
5,1号艇逃げ率45%未満 × 1号艇AI予測30%未満 × 5/6号艇AI予測最大12%以上 × AI+最下位平均との差0.10以上 × 後半7〜12R,"b1_nige_lt45,b1_ai_pred_lt30,outer56_ai_pred_ge12,rank6_avgdiff_ge010,late_7_12r",224,51,22.77,1.354,128,24,18.75,8026,45.54,84.38,27.23,54.02,26.6201
5,1号艇逃げ失敗40%以上 × 1号艇逃げ率45%未満 × 5/6号艇AI予測最大12%以上 × 1〜3R × 会場:戸田,"b1_loss_ge40,b1_nige_lt45,outer56_ai_pred_ge12,round_1_3,venue_戸田",384,87,22.66,1.347,126,24,19.05,7582,45.83,74.22,16.93,54.69,26.5554
3,1号艇展示5位以下 × 5/6号艇平均との差0.14以上 × 会場:宮島,"b1_tenji_ge5,outer56_avgdiff_ge014,venue_宮島",542,122,22.51,1.339,328,68,20.73,8528,29.52,63.1,19.19,41.51,26.5499
3,1号艇逃げ率40%未満 × AI+最下位平均との差0.10以上 × 会場:宮島,"b1_nige_lt40,rank6_avgdiff_ge010,venue_宮島",320,68,21.25,1.264,192,39,20.31,8427,37.81,66.56,23.12,48.12,26.5486
3,1号艇逃げ失敗45%以上 × 5/6号艇AI+最大110以上 × 会場:戸田,"b1_loss_ge45,outer56_aiplus_ge110,venue_戸田",419,88,21.0,1.249,149,28,18.79,7535,47.49,79.71,17.66,51.31,26.5336
3,1号艇逃げ率45%未満 × AI+最下位平均との差0.10以上 × 会場:若松,"b1_nige_lt45,rank6_avgdiff_ge010,venue_若松",248,62,25.0,1.487,147,30,20.41,9739,29.03,67.74,24.19,47.18,26.4753
3,1号艇逃げ失敗40%以上 × 5/6号艇平均との差0.14以上 × 会場:宮島,"b1_loss_ge40,outer56_avgdiff_ge014,venue_宮島",545,119,21.83,1.298,320,65,20.31,7873,35.6,64.4,17.43,44.4,26.4703
3,1号艇展示4位以下 × 5/6号艇AI+最大110以上 × 会場:芦屋,"b1_tenji_ge4,outer56_aiplus_ge110,venue_芦屋",571,122,21.37,1.271,230,46,20.0,8876,26.27,72.15,19.26,40.11,26.4683
